state,org_id,cat_id,records_breached,records_breached_detail,name,total_records,category,entity_type,location,dt,breach_source,breach_type,type,cat_name,company_name,source_type,region,breach_id
Tennessee,200002681,28,NA,NA,EMERGENCY COVERAGE CORPORATION,719,Discharge Data,MED,,10/20/2017,US Department of Health and Human Services,PHYS,Breaches,Discharge Data,EMERGENCY COVERAGE CORPORATION,Breaches,Southeast,3532
Tennessee,200002824,28,NA,NA,Decatur County General Hospital,"24,000",Discharge Data,MED,,1/26/2018,US Department of Health and Human Services,HACK,Breaches,Discharge Data,Decatur County General Hospital,Breaches,Southeast,3533
Tennessee,200002825,28,NA,NA,"Robert Smith DMD, PC","1,500",Discharge Data,MED,,1/22/2018,US Department of Health and Human Services,HACK,Breaches,Discharge Data,"Robert Smith DMD, PC",Breaches,Southeast,3534
Tennessee,200002870,17,NA,NA,FedEx,"119,000",Payer (Insurer),BSR,,2/19/2018,Media,DISC,Breaches,Payer (Insurer),FedEx,Breaches,Southeast,3535
Tennessee,200002891,15,NA,NA,Dollar General Corporation,43,Employer,BSR,Goodlettsville,2/15/2018,Security Breach Letter,DISC,Breaches,Employer,Dollar General Corporation,Breaches,Southeast,3536
Tennessee,200002925,18,NA,NA,"Revolution Partners, LLC",228,"Physician, Hospital",BSF,Memphis,1/23/2018,Security Breach Letter,HACK,Breaches,"Physician, Hospital","Revolution Partners, LLC",Breaches,Southeast,3537
Tennessee,200002959,28,NA,NA,Center for Sports Medicine and Orthopedics,800,Discharge Data,MED,,2/26/2018,US Department of Health and Human Services,DISC,Breaches,Discharge Data,Center for Sports Medicine and Orthopedics,Breaches,Southeast,3538
Tennessee,200003064,28,NA,NA,"Knoxville Heart Group, Inc.","15,995",Discharge Data,MED,,4/27/2018,US Department of Health and Human Services,HACK,Breaches,Discharge Data,"Knoxville Heart Group, Inc.",Breaches,Southeast,3539
Texas,200000025,17,NA,NA,Sally Beauty Supply,"25,000",Payer (Insurer),BSR,Denton,3/5/2014,Media,HACK,Breaches,Payer (Insurer),Sally Beauty Supply,Breaches,Southwest,3623
Texas,200000060,18,NA,NA,Baylor Regional Medical Center,"1,981","Physician, Hospital",MED,Dallas,5/9/2014,Media,HACK,Breaches,"Physician, Hospital",Baylor Regional Medical Center,Breaches,Southwest,3624
Texas,200000072,17,NA,NA,Freeman,0,Payer (Insurer),BSF,Dallas,2/10/2014,California Attorney General,DISC,Breaches,Payer (Insurer),Freeman,Breaches,Southwest,3625
Texas,200000087,15,NA,NA,Snelling Staffing LLC,0,Employer,BSO,Dallas,4/22/2014,California Attorney General,DISC,Breaches,Employer,Snelling Staffing LLC,Breaches,Southwest,3626
Texas,200000092,17,NA,NA,AutoNation Toyota of South Austin,0,Payer (Insurer),BSO,Austin,5/26/2014,Vermont Attorney General,HACK,Breaches,Payer (Insurer),AutoNation Toyota of South Austin,Breaches,Southwest,3627
Texas,200000099,18,NA,NA,Seton Northwest Hospital,180,"Physician, Hospital",MED,Austin,4/28/2014,PHIPrivacy.net,INSD,Breaches,"Physician, Hospital",Seton Northwest Hospital,Breaches,Southwest,3628
Texas,200000113,6,NA,NA,Placemark Investments,11,Life Insurance Company,BSF,Addison,5/23/2014,Maryland Attorney General,HACK,Breaches,Life Insurance Company,Placemark Investments,Breaches,Southwest,3629
Texas,200000121,17,NA,NA,Record Assist LLC,0,Payer (Insurer),BSO,Houston,6/26/2014,,HACK,Breaches,Payer (Insurer),Record Assist LLC,Breaches,Southwest,3630
Texas,200000132,17,NA,NA,Heartland Automotive/Jiffy Lube,0,Payer (Insurer),BSO,Irving,7/8/2014,California Attorney General,PORT,Breaches,Payer (Insurer),Heartland Automotive/Jiffy Lube,Breaches,Southwest,3631
Texas,200000134,17,NA,NA,"The Houstonian Hotel, Club and Spa",0,Payer (Insurer),BSO,Houston,7/8/2014,Media,HACK,Breaches,Payer (Insurer),"The Houstonian Hotel, Club and Spa",Breaches,Southwest,3632
Texas,200000136,17,NA,NA,Epsilon Data Management LLC,0,Payer (Insurer),BSO,Dallas,7/11/2014,Media,HACK,Breaches,Payer (Insurer),Epsilon Data Management LLC,Breaches,Southwest,3633
Texas,200000162,18,NA,NA,San Antonio Metropolitan Health District,300,"Physician, Hospital",MED,San Antonio,6/30/2014,Media,PORT,Breaches,"Physician, Hospital",San Antonio Metropolitan Health District,Breaches,Southwest,3634
Texas,200000195,18,NA,NA,Memorial Hermann Hospital,"10,604","Physician, Hospital",MED,Houston,8/29/2014,Media,INSD,Breaches,"Physician, Hospital",Memorial Hermann Hospital,Breaches,Southwest,3635
Texas,200000206,17,NA,NA,Tim McCoy & Associates/ dba.NEAT Management Group,0,Payer (Insurer),BSF,Austin,9/15/2014,California Attorney General,PORT,Breaches,Payer (Insurer),Tim McCoy & Associates/ dba.NEAT Management Group,Breaches,Southwest,3636
Texas,200000242,17,NA,NA,Onsite Health Diagnostics,"60,582",Payer (Insurer),MED,Dallas,11/12/2014,Media,HACK,Breaches,Payer (Insurer),Onsite Health Diagnostics,Breaches,Southwest,3637
Texas,200000248,57,NA,NA,South Texas Veterans Health Care System,"4,000",Social Support,MED,San Antonio,10/9/2014,Media,DISC,Breaches,Social Support,South Texas Veterans Health Care System,Breaches,Southwest,3638
Texas,200000258,35,NA,NA,Dallas Fire-Rescue,0,Other Government,MED,Dallas,12/2/2014,Media,PORT,Breaches,Other Government,Dallas Fire-Rescue,Breaches,Southwest,3639
Texas,200000286,18,NA,NA,Sunglo Home Health Services,0,"Physician, Hospital",MED,Harlingen,1/21/2015,Media,PORT,Breaches,"Physician, Hospital",Sunglo Home Health Services,Breaches,Southwest,3640
Texas,200000287,29,NA,NA,Mount Pleasant School District,915,Researcher,EDU,Mount Pleasant,1/21/2015,Media,HACK,Breaches,Researcher,Mount Pleasant School District,Breaches,Southwest,3641
Texas,200000309,17,NA,NA,Lone Star Circle of Care,"8,700",Payer (Insurer),BSO,Georgetown,2/23/2015,Media,DISC,Breaches,Payer (Insurer),Lone Star Circle of Care,Breaches,Southwest,3642
Texas,200000319,17,NA,NA,AT&T,"280,000",Payer (Insurer),BSO,Dallas,4/8/2015,Media,INSD,Breaches,Payer (Insurer),AT&T,Breaches,Southwest,3643
Texas,200000322,23,NA,NA,Grapevine Police Departments,0,Public Health,GOV,Grapevine,4/13/2015,Media,HACK,Breaches,Public Health,Grapevine Police Departments,Breaches,Southwest,3644
Texas,200000323,17,NA,NA,Sally Beauty Supply,0,Payer (Insurer),BSR,Denton,5/4/2015,Media,HACK,Breaches,Payer (Insurer),Sally Beauty Supply,Breaches,Southwest,3645
Texas,200000341,18,NA,NA,Houston Astros,0,"Physician, Hospital",BSO,Houston,6/16/2015,Media,HACK,Breaches,"Physician, Hospital",Houston Astros,Breaches,Southwest,3646
Texas,200000361,17,NA,NA,"New Horizons Computer Learning Centers, Inc.",0,Payer (Insurer),BSO,Austin,7/10/2015,California Attorney General,HACK,Breaches,Payer (Insurer),"New Horizons Computer Learning Centers, Inc.",Breaches,Southwest,3647
Texas,200000367,17,NA,NA,Neiman Marcus,"1,100,000",Payer (Insurer),BSR,Dallas,1/10/2014,Media,HACK,Breaches,Payer (Insurer),Neiman Marcus,Breaches,Southwest,3648
Texas,200000375,17,NA,NA,Sabre Corporation,0,Payer (Insurer),BSO,Southlake,8/7/2015,Media,HACK,Breaches,Payer (Insurer),Sabre Corporation,Breaches,Southwest,3649
Texas,200000389,17,NA,NA,Nationstar Mortgage LLC,0,Payer (Insurer),BSF,Dallas,8/12/2015,California Attorney General,DISC,Breaches,Payer (Insurer),Nationstar Mortgage LLC,Breaches,Southwest,3650
Texas,200000429,17,NA,NA,North Shore Care Supply,0,Payer (Insurer),BSO,Austin,10/8/2015,California Attorney General,HACK,Breaches,Payer (Insurer),North Shore Care Supply,Breaches,Southwest,3651
Texas,200000451,18,NA,NA,Emergence Health Network,"11,100","Physician, Hospital",MED,El Paso,10/26/2015,HHS via Databreaches.net,DISC,Breaches,"Physician, Hospital",Emergence Health Network,Breaches,Southwest,3652
Texas,200000473,35,NA,NA,Jefferson County Texas,0,Other Government,GOV,Jefferson County,11/23/2015,Media,DISC,Breaches,Other Government,Jefferson County Texas,Breaches,Southwest,3653
Texas,200000475,35,NA,NA,Dallas County Texas,0,Other Government,GOV,Dallas County,11/17/2015,Media,DISC,Breaches,Other Government,Dallas County Texas,Breaches,Southwest,3654
Texas,200000486,17,NA,NA,CM Ebar LLC (Elephant Bar restaurants),0,Payer (Insurer),BSO,Dallas,12/8/2015,Media,HACK,Breaches,Payer (Insurer),CM Ebar LLC (Elephant Bar restaurants),Breaches,Southwest,3655
Texas,200000492,15,NA,NA,CBC Restaurant Corporation (Corner Bakery Cafe),0,Employer,BSO,Dallas,12/18/2015,California Attorney General,INSD,Breaches,Employer,CBC Restaurant Corporation (Corner Bakery Cafe),Breaches,Southwest,3656
Texas,200000496,18,NA,NA,HealthSouth Rehabilitation Hospital,"1,359","Physician, Hospital",MED,Round Rock,12/22/2015,Security Breach Letter,PORT,Breaches,"Physician, Hospital",HealthSouth Rehabilitation Hospital,Breaches,Southwest,3657
Texas,200000516,29,NA,NA,VA Corporate Data Center Operations/Austin Information Technology Center,"7,029",Researcher,MED,Austin,1/7/2015,Government Agency,HACK,Breaches,Researcher,VA Corporate Data Center Operations/Austin Information Technology Center,Breaches,Southwest,3658
Texas,200000519,18,NA,NA,"Rainier Surgical, Incorporated","4,920","Physician, Hospital",MED,Dallas,1/16/2015,Government Agency,PHYS,Breaches,"Physician, Hospital","Rainier Surgical, Incorporated",Breaches,Southwest,3659
Texas,200000521,18,NA,NA,Ronald D. Garrett-Roe MD,"1,600","Physician, Hospital",MED,Corpus Christi,1/23/2015,Government Agency,HACK,Breaches,"Physician, Hospital",Ronald D. Garrett-Roe MD,Breaches,Southwest,3660
Texas,200000527,18,NA,NA,North Dallas Urogynecology,678,"Physician, Hospital",MED,Dallas,1/29/2015,Government Agency,PORT,Breaches,"Physician, Hospital",North Dallas Urogynecology,Breaches,Southwest,3661
Texas,200000542,17,NA,NA,Landry's,0,Payer (Insurer),BSO,Houston,12/17/2015,Media,HACK,Breaches,Payer (Insurer),Landry's,Breaches,Southwest,3662
Texas,200000548,17,NA,NA,Neiman Marcus,"5,200",Payer (Insurer),BSO,Dallas,2/1/2016,Media,HACK,Breaches,Payer (Insurer),Neiman Marcus,Breaches,Southwest,3663
Texas,200000616,18,NA,NA,Hunt Regional Medical Partners,"3,000","Physician, Hospital",MED,Greenville,4/18/2016,Government Agency,DISC,Breaches,"Physician, Hospital",Hunt Regional Medical Partners,Breaches,Southwest,3664
Texas,200000637,23,NA,NA,Marketing Clique,"8,700",Public Health,MED,,2/20/2015,,DISC,Breaches,Public Health,Marketing Clique,Breaches,Southwest,3665
Texas,200000673,23,NA,NA,The University of Texas System Administration,794,Public Health,MED,Austin,1/21/2016,Government Agency,DISC,Breaches,Public Health,The University of Texas System Administration,Breaches,Southwest,3666
Texas,200000688,46,NA,NA,The Eye Institute of Corpus Christi,"43,961",Dental and Vision,MED,Corpus Christi,2/26/2016,Government Agency,HACK,Breaches,Dental and Vision,The Eye Institute of Corpus Christi,Breaches,Southwest,3667
Texas,200000708,23,NA,NA,Val Verde Regional Medical Center,"2,000",Public Health,MED,Del Rio,3/18/2016,Government Agency,HACK,Breaches,Public Health,Val Verde Regional Medical Center,Breaches,Southwest,3668
Texas,200000711,23,NA,NA,"Excel Plus Home Health, Inc.",524,Public Health,MED,Plano,3/23/2016,Government Agency,PORT,Breaches,Public Health,"Excel Plus Home Health, Inc.",Breaches,Southwest,3669
Texas,200000743,18,NA,NA,"Medical Colleagues of Texas, LLP","68,631","Physician, Hospital",MED,Katy,5/11/2016,Media,HACK,Breaches,"Physician, Hospital","Medical Colleagues of Texas, LLP",Breaches,Southwest,3670
Texas,200000746,23,NA,NA,Northstar Healthcare Acquisitions LLC,"19,898",Public Health,MED,Houson,4/28/2016,Government Agency,PORT,Breaches,Public Health,Northstar Healthcare Acquisitions LLC,Breaches,Southwest,3671
Texas,200000792,23,NA,NA,"Fellicia Lewis, M.D.","1,500",Public Health,MED,Lakewood Hills,1/14/2016,Government Agency,HACK,Breaches,Public Health,"Fellicia Lewis, M.D.",Breaches,Southwest,3672
Texas,200000795,23,NA,NA,HealthSouth Rehabilitation Hospital of Round Rock,"1,359",Public Health,MED,Round Rock,12/24/2015,Government Agency,PORT,Breaches,Public Health,HealthSouth Rehabilitation Hospital of Round Rock,Breaches,Southwest,3673
Texas,200000798,23,NA,NA,White Glove Health,975,Public Health,MED,Austin,12/23/2015,Government Agency,DISC,Breaches,Public Health,White Glove Health,Breaches,Southwest,3674
Texas,200000806,18,NA,NA,Omni Hotels & Resorts,0,"Physician, Hospital",BSO,Dallas,7/8/2016,California Attorney General,HACK,Breaches,"Physician, Hospital",Omni Hotels & Resorts,Breaches,Southwest,3675
Texas,200000808,23,NA,NA,Midland Women's Clinic,717,Public Health,MED,Midland,6/17/2016,Government Agency,DISC,Breaches,Public Health,Midland Women's Clinic,Breaches,Southwest,3676
Texas,200000810,23,NA,NA,Midland County Hospital District dba. Midland Memorial Hospital,"1,468",Public Health,MED,Midland,6/7/2016,Government Agency,DISC,Breaches,Public Health,Midland County Hospital District dba. Midland Memorial Hospital,Breaches,Southwest,3677
Texas,200000812,17,NA,NA,Cici's Pizza,0,Payer (Insurer),BSO,Coppell,6/3/2016,Krebs On Security,HACK,Breaches,Payer (Insurer),Cici's Pizza,Breaches,Southwest,3678
Texas,200000815,18,NA,NA,Cardon Outreach,22,"Physician, Hospital",MED,The Woodlands,7/27/2016,Media,INSD,Breaches,"Physician, Hospital",Cardon Outreach,Breaches,Southwest,3679
Texas,200000824,23,NA,NA,"Premier Family Care I, Inc.","1,326",Public Health,MED,Midland,7/20/2016,Government Agency,DISC,Breaches,Public Health,"Premier Family Care I, Inc.",Breaches,Southwest,3680
Texas,200000836,15,NA,NA,"7-Eleven, Inc.","7,820",Employer,BSO,Dallas,8/8/2016,California Attorney General,DISC,Breaches,Employer,"7-Eleven, Inc.",Breaches,Southwest,3681
Texas,200000844,23,NA,NA,StarCare Specialty Health System,"2,844",Public Health,MED,Lubbock,7/25/2016,Government Agency,PORT,Breaches,Public Health,StarCare Specialty Health System,Breaches,Southwest,3682
Texas,200000855,15,NA,NA,Toyota Motor Corporation,0,Employer,BSO,Plano,8/26/2016,California Attorney General,DISC,Breaches,Employer,Toyota Motor Corporation,Breaches,Southwest,3683
Texas,200000860,17,NA,NA,Infowars/ Prison Planet TV,"50,000",Payer (Insurer),BSO,Austin,8/26/2016,Media,HACK,Breaches,Payer (Insurer),Infowars/ Prison Planet TV,Breaches,Southwest,3684
Texas,200000880,17,NA,NA,Fuzzy's Taco ShopAbi,"2,000",Payer (Insurer),BSO,Abilene,9/8/2016,Media,HACK,Breaches,Payer (Insurer),Fuzzy's Taco ShopAbi,Breaches,Southwest,3685
Texas,200000887,18,NA,NA,Catholic Charities of the Archdiocese of Galveston-Houston,0,"Physician, Hospital",BSO,Houston,12/18/2015,Maryland Attorney General,PORT,Breaches,"Physician, Hospital",Catholic Charities of the Archdiocese of Galveston-Houston,Breaches,Southwest,3686
Texas,200000897,17,NA,NA,Cicis Restaurants,0,Payer (Insurer),BSO,Coppel,9/19/2016,Media,HACK,Breaches,Payer (Insurer),Cicis Restaurants,Breaches,Southwest,3687
Texas,200000903,15,NA,NA,Active Outdoors,0,Employer,BSO,Dallas,9/19/2016,California Attorney General,HACK,Breaches,Employer,Active Outdoors,Breaches,Southwest,3688
Texas,200000905,15,NA,NA,"Ursus Holdings, LLC",0,Employer,BSO,Arlington,9/19/2016,California Attorney General,HACK,Breaches,Employer,"Ursus Holdings, LLC",Breaches,Southwest,3689
Texas,200000924,24,NA,NA,Integrity Transitional Hospital,0,Clinical Lab,MED,Denton,10/14/2016,California Attorney General,HACK,Breaches,Clinical Lab,Integrity Transitional Hospital,Breaches,Southwest,3690
Texas,200000929,23,NA,NA,Rainbow Children's Clinic,"33,698",Public Health,MED,Arlington,10/3/2016,Government Agency,HACK,Breaches,Public Health,Rainbow Children's Clinic,Breaches,Southwest,3691
Texas,200000971,23,NA,NA,Willow Bend Dental,625,Public Health,MED,Plano,8/31/2016,Government Agency,PHYS,Breaches,Public Health,Willow Bend Dental,Breaches,Southwest,3692
Texas,200000978,23,NA,NA,Memorial Hermann Health System,"12,061",Public Health,MED,Houston,7/20/2016,Government Agency,DISC,Breaches,Public Health,Memorial Hermann Health System,Breaches,Southwest,3693
Texas,200000980,23,NA,NA,Texas Health and Human Services Commission,600,Public Health,MED,Austin,6/14/2016,Government Agency,PHYS,Breaches,Public Health,Texas Health and Human Services Commission,Breaches,Southwest,3694
Texas,200001012,23,NA,NA,"Sequin Dermatology, Office of Robert J Magnon, MD","29,969",Public Health,MED,Seguin,11/30/2016,California Attorney General,HACK,Breaches,Public Health,"Sequin Dermatology, Office of Robert J Magnon, MD",Breaches,Southwest,3695
Texas,200001018,23,NA,NA,"Preventice Services, LLC","6,800",Public Health,MED,Houston,12/7/2016,Government Agency,DISC,Breaches,Public Health,"Preventice Services, LLC",Breaches,Southwest,3696
Texas,200001024,22,NA,NA,K Partners Hotel Management,0,Law Firms,BSO,San Antonio,12/14/2016,California Attorney General,HACK,Breaches,Law Firms,K Partners Hotel Management,Breaches,Southwest,3697
Texas,200001037,15,NA,NA,Hewlett Packard Enterprise Services,"134,386",Employer,BSO,Plano,11/23/2016,Media,HACK,Breaches,Employer,Hewlett Packard Enterprise Services,Breaches,Southwest,3698
Texas,200001065,17,NA,NA,cPanel,0,Payer (Insurer),BSO,Houston,1/27/2016,Media,HACK,Breaches,Payer (Insurer),cPanel,Breaches,Southwest,3699
Texas,200001130,18,NA,NA,Denton Heart Group,0,"Physician, Hospital",MED,Denton,3/16/2017,Media,PORT,Breaches,"Physician, Hospital",Denton Heart Group,Breaches,Southwest,3700
Texas,200001152,29,NA,NA,Urology Austin,0,Researcher,MED,Austin,3/22/2017,California Attorney General,HACK,Breaches,Researcher,Urology Austin,Breaches,Southwest,3701
Texas,200001170,17,NA,NA,Neiman Marcus Group,0,Payer (Insurer),BSO,Dallas,4/14/2017,California Attorney General,HACK,Breaches,Payer (Insurer),Neiman Marcus Group,Breaches,Southwest,3702
Texas,200001183,17,NA,NA,Sabre Corporation,0,Payer (Insurer),BSO,Southlake,5/2/2017,Krebs On Security,HACK,Breaches,Payer (Insurer),Sabre Corporation,Breaches,Southwest,3703
Texas,200001199,23,NA,NA,Hill Country Memorial Hospital,0,Public Health,MED,Federicksburg,5/2/2017,Vermont Attorney General,HACK,Breaches,Public Health,Hill Country Memorial Hospital,Breaches,Southwest,3704
